session_id,log_id,flow_id,flow_name,node_name,node_type,user_id,message,create_date,update_date,neg,neu,pos
29514502,246129525,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv0yyj@FrogueId,,2022-05-25 9:40:29.1,2022-05-25 9:40:29.1,0,0,0
29514502,246129526,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:29.1,2022-05-25 9:40:29.1,0,0,0
29514502,246129527,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:29.2,2022-05-25 9:40:29.2,0,0,0
29514504,246129530,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv0zjp@FrogueId,,2022-05-25 9:40:30.9,2022-05-25 9:40:30.9,0,0,0
29514504,246129531,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:31.0,2022-05-25 9:40:31.0,0,0,0
29514504,246129532,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:31.0,2022-05-25 9:40:31.0,0,0,0
29514505,246129533,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv0zwo@FrogueId,,2022-05-25 9:40:31.1,2022-05-25 9:40:31.1,0,0,0
29514505,246129534,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:31.1,2022-05-25 9:40:31.1,0,0,0
29514505,246129535,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:31.1,2022-05-25 9:40:31.1,0,0,0
29514506,246129536,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jr9zqx@FrogueId,ㅇㅈㅂ,2022-05-25 9:40:34.5,2022-05-25 9:40:34.5,0,0,0
29514506,246129537,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:40:34.5,2022-05-25 9:40:34.5,0,0,0
29514507,246129542,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv15jq@FrogueId,,2022-05-25 9:40:37.0,2022-05-25 9:40:37.0,0,0,0
29514507,246129543,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:37.0,2022-05-25 9:40:37.0,0,0,0
29514507,246129544,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:37.1,2022-05-25 9:40:37.1,0,0,0
29514506,246129545,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jr9zqx@FrogueId,맞아요.,2022-05-25 9:40:37.8,2022-05-25 9:40:37.8,0,0,0
29514506,246129546,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, ㅇㅈㅂ님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-25 9:40:37.9,2022-05-25 9:40:37.9,0,0,0
29514508,246129547,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv16zq@FrogueId,,2022-05-25 9:40:39.6,2022-05-25 9:40:39.6,0,0,0
29514508,246129548,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:39.7,2022-05-25 9:40:39.7,0,0,0
29514508,246129549,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:39.7,2022-05-25 9:40:39.7,0,0,0
29514488,246129558,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3kv0ab4@FrogueId,승민예진,2022-05-25 9:40:42.0,2022-05-25 9:40:42.0,0,0,0
29514488,246129559,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:40:42.1,2022-05-25 9:40:42.1,0,0,0
29514506,246129560,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3jr9zqx@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-25 9:40:42.9,2022-05-25 9:40:42.9,0,0,0
29514506,246129561,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-25 9:40:43.0,2022-05-25 9:40:43.0,0,0,0
29514506,246129562,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-25 9:40:43.0,2022-05-25 9:40:43.0,0,0,0
29514504,246129563,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3kv0zjp@FrogueId,시윤 수민,2022-05-25 9:40:44.1,2022-05-25 9:40:44.1,0,0,0
29514504,246129564,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:40:44.2,2022-05-25 9:40:44.2,0,0,0
29514512,246129566,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv1aqh@FrogueId,,2022-05-25 9:40:45.2,2022-05-25 9:40:45.2,0,0,0
29514512,246129567,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:45.3,2022-05-25 9:40:45.3,0,0,0
29514512,246129568,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:45.3,2022-05-25 9:40:45.3,0,0,0
29514507,246129573,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3kv15jq@FrogueId,서연,2022-05-25 9:40:45.6,2022-05-25 9:40:45.6,0,0,0
29514507,246129574,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:40:45.7,2022-05-25 9:40:45.7,0,0,0
29514488,246129579,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3kv0ab4@FrogueId,맞아요.,2022-05-25 9:40:46.4,2022-05-25 9:40:46.4,0,0,0
29514488,246129580,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 승민예진님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-25 9:40:46.4,2022-05-25 9:40:46.4,0,0,0
29514504,246129581,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3kv0zjp@FrogueId,맞아요.,2022-05-25 9:40:47.1,2022-05-25 9:40:47.1,0,0,0
29514504,246129582,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 시윤 수민님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-25 9:40:47.1,2022-05-25 9:40:47.1,0,0,0
29514506,246129583,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3jr9zqx@FrogueId,[Ⅲ-2-3. 중력에 의한 위치에너지],2022-05-25 9:40:47.9,2022-05-25 9:40:47.9,0,0,0
29514506,246129584,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-25 9:40:47.9,2022-05-25 9:40:47.9,0,0,0
29514506,246129585,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-25 9:40:48.0,2022-05-25 9:40:48.0,0,0,0
29514506,246129586,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-25 9:40:48.0,2022-05-25 9:40:48.0,0,0,0
29514507,246129589,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3kv15jq@FrogueId,맞아요.,2022-05-25 9:40:48.3,2022-05-25 9:40:48.3,0,0,0
29514507,246129590,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 서연님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-25 9:40:48.4,2022-05-25 9:40:48.4,0,0,0
29514506,246129591,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-25 9:40:49.1,2022-05-25 9:40:49.1,0,0,0
29514506,246129592,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-25 9:40:49.2,2022-05-25 9:40:49.2,0,0,0
29514506,246129593,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-3. 중력에 의한 위치에너지] 7문제 중 1번째 문제.,2022-05-25 9:40:49.2,2022-05-25 9:40:49.2,0,0,0
29514506,246129594,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,중력에 의한 (              ): 높은 곳에 있는 물체가 가진 에너지로 단위는 (              )을/를 사용한다.,2022-05-25 9:40:49.2,2022-05-25 9:40:49.2,0,0,0
29514506,246129595,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-25 9:40:49.3,2022-05-25 9:40:49.3,0,0,0
29514506,246129596,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-25 9:40:49.4,2022-05-25 9:40:49.4,0,0,0
29514506,246129597,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-25 9:40:49.5,2022-05-25 9:40:49.5,0,0,0
29514506,246129598,FLOWD000000000110711,[Mo] 확인문제,(Dup) Blank UserAnswer,slot,chatbot,위 빈 칸들의 내용으로 옳은 것을 순서대로 쓰세요.,2022-05-25 9:40:49.5,2022-05-25 9:40:49.5,0,0,0
29514505,246129599,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3kv0zwo@FrogueId,박진하_김연수,2022-05-25 9:40:52.0,2022-05-25 9:40:52.0,0,0,0
29514505,246129600,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:40:52.0,2022-05-25 9:40:52.0,0,0,0
29514507,246129601,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3kv15jq@FrogueId,[형성 평가 문제],2022-05-25 9:40:52.4,2022-05-25 9:40:52.4,0,0,0
29514507,246129602,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-25 9:40:52.4,2022-05-25 9:40:52.4,0,0,0
29514507,246129603,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-25 9:40:52.4,2022-05-25 9:40:52.4,0,0,0
29514507,246129604,FLOWD000000000110712,[Mo] 형성평가,instruction,speak,chatbot,"서연님, 형성 평가 문제입니다. 총 11개의 문제가 나올 예정입니다, 건투를 빕니다!",2022-05-25 9:40:52.5,2022-05-25 9:40:52.5,0,0,0
29514507,246129605,FLOWD000000000110712,[Mo] 형성평가,Setting,function,chatbot,Running function,2022-05-25 9:40:52.5,2022-05-25 9:40:52.5,0,0,0
29514507,246129606,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-25 9:40:52.5,2022-05-25 9:40:52.5,0,0,0
29514488,246129607,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3kv0ab4@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-25 9:40:52.7,2022-05-25 9:40:52.7,0,0,0
29514488,246129608,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-25 9:40:52.8,2022-05-25 9:40:52.8,0,0,0
29514488,246129609,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-25 9:40:52.8,2022-05-25 9:40:52.8,0,0,0
29514507,246129613,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-25 9:40:53.2,2022-05-25 9:40:53.2,0,0,0
29514507,246129614,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-25 9:40:53.2,2022-05-25 9:40:53.2,0,0,0
29514505,246129615,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3kv0zwo@FrogueId,맞아요.,2022-05-25 9:40:55.4,2022-05-25 9:40:55.4,0,0,0
29514505,246129616,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 박진하_김연수님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-25 9:40:55.4,2022-05-25 9:40:55.4,0,0,0
29514504,246129623,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3kv0zjp@FrogueId,[형성 평가 문제],2022-05-25 9:40:57.3,2022-05-25 9:40:57.3,0,0,0
29514504,246129624,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-25 9:40:57.3,2022-05-25 9:40:57.3,0,0,0
29514504,246129625,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-25 9:40:57.3,2022-05-25 9:40:57.3,0,0,0
29514504,246129626,FLOWD000000000110712,[Mo] 형성평가,instruction,speak,chatbot,"시윤 수민님, 형성 평가 문제입니다. 총 11개의 문제가 나올 예정입니다, 건투를 빕니다!",2022-05-25 9:40:57.3,2022-05-25 9:40:57.3,0,0,0
29514504,246129627,FLOWD000000000110712,[Mo] 형성평가,Setting,function,chatbot,Running function,2022-05-25 9:40:57.4,2022-05-25 9:40:57.4,0,0,0
29514504,246129628,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-25 9:40:57.4,2022-05-25 9:40:57.4,0,0,0
29514484,246129629,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3kv06pa@FrogueId,김지민혁,2022-05-25 9:40:57.6,2022-05-25 9:40:57.6,0,0,0
29514484,246129630,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:40:57.6,2022-05-25 9:40:57.6,0,0,0
29514504,246129631,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-25 9:40:58.3,2022-05-25 9:40:58.3,0,0,0
29514504,246129632,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-25 9:40:58.4,2022-05-25 9:40:58.4,0,0,0
29514516,246129633,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv1le1@FrogueId,,2022-05-25 9:40:58.8,2022-05-25 9:40:58.8,0,0,0
29514516,246129634,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:40:58.8,2022-05-25 9:40:58.8,0,0,0
29514516,246129635,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:40:58.9,2022-05-25 9:40:58.9,0,0,0
29514484,246129642,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3kv06pa@FrogueId,맞아요.,2022-05-25 9:41:01.2,2022-05-25 9:41:01.2,0,0,0
29514484,246129643,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 김지민혁님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-25 9:41:01.3,2022-05-25 9:41:01.3,0,0,0
29514505,246129644,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3kv0zwo@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-25 9:41:01.4,2022-05-25 9:41:01.4,0,0,0
29514505,246129645,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-25 9:41:01.4,2022-05-25 9:41:01.4,0,0,0
29514505,246129646,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-25 9:41:01.5,2022-05-25 9:41:01.5,0,0,0
29514488,246129651,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3kv0ab4@FrogueId,[Ⅲ-2-1. 일],2022-05-25 9:41:02.0,2022-05-25 9:41:02.0,0,0,0
29514488,246129652,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-25 9:41:02.1,2022-05-25 9:41:02.1,0,0,0
29514488,246129653,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-25 9:41:02.1,2022-05-25 9:41:02.1,0,0,0
29514488,246129654,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-25 9:41:02.1,2022-05-25 9:41:02.1,0,0,0
29514518,246129655,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3kv1okd@FrogueId,,2022-05-25 9:41:02.8,2022-05-25 9:41:02.8,0,0,0
29514488,246129656,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-25 9:41:02.8,2022-05-25 9:41:02.8,0,0,0
29514488,246129657,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-25 9:41:02.9,2022-05-25 9:41:02.9,0,0,0
29514518,246129658,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-25 9:41:02.9,2022-05-25 9:41:02.9,0,0,0
29514488,246129659,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-1. 일] 11문제 중 1번째 문제.,2022-05-25 9:41:02.9,2022-05-25 9:41:02.9,0,0,0
29514518,246129660,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-25 9:41:02.9,2022-05-25 9:41:02.9,0,0,0
29514488,246129661,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,"물체의 운동 상태(속력, 방향 등)를 변화시키는 것을 ( 힘 / 일 )이라고 한다.",2022-05-25 9:41:02.9,2022-05-25 9:41:02.9,0,0,0
29514488,246129662,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-25 9:41:03.0,2022-05-25 9:41:03.0,0,0,0
29514488,246129663,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-25 9:41:03.0,2022-05-25 9:41:03.0,0,0,0
29514488,246129664,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-25 9:41:03.0,2022-05-25 9:41:03.0,0,0,0
29514488,246129665,FLOWD000000000110711,[Mo] 확인문제,Selection UserAnswer,slot,chatbot,위 내용에 대해서 옳은 것을 고르세요.,2022-05-25 9:41:03.0,2022-05-25 9:41:03.0,0,0,0
29514491,246129668,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3kv0csy@FrogueId,박민우 김주현,2022-05-25 9:41:07.8,2022-05-25 9:41:07.8,0,0,0
29514491,246129669,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-25 9:41:07.9,2022-05-25 9:41:07.9,0,0,0
29514484,246129683,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3kv06pa@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-25 9:41:09.5,2022-05-25 9:41:09.5,0,0,0
29514484,246129684,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-25 9:41:09.5,2022-05-25 9:41:09.5,0,0,0
29514484,246129685,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-25 9:41:09.5,2022-05-25 9:41:09.5,0,0,0
29514505,246129686,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3kv0zwo@FrogueId,[Ⅲ-2-1. 일],2022-05-25 9:41:10.0,2022-05-25 9:41:10.0,0,0,0
29514505,246129687,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-25 9:41:10.1,2022-05-25 9:41:10.1,0,0,0
29514505,246129688,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-25 9:41:10.1,2022-05-25 9:41:10.1,0,0,0
