session_id,log_id,flow_id,flow_name,node_name,node_type,user_id,message,create_date,update_date,neg,neu,pos
29527661,246205827,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3m9xcsr@FrogueId,"30321이윤찬, 30302강주영",2022-05-26 9:26:29.8,2022-05-26 9:26:29.8,0,0,0
29527661,246205828,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-26 9:26:29.9,2022-05-26 9:26:29.9,0,0,0
29527652,246205831,FLOWD000000000110712,[Mo] 형성평가,Api Node2,api,chatbot,[Call API],2022-05-26 9:26:31.3,2022-05-26 9:26:31.3,0,0,0
29527652,246205832,FLOWD000000000110712,[Mo] 형성평가,end?,split,chatbot,[Condition],2022-05-26 9:26:31.4,2022-05-26 9:26:31.4,0,0,0
29527652,246205833,FLOWD000000000110712,[Mo] 형성평가,Next Prob?,slot,chatbot,다음 문제로 넘어가시겠습니까?,2022-05-26 9:26:31.4,2022-05-26 9:26:31.4,0,0,0
29527661,246205835,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3m9xcsr@FrogueId,맞아요.,2022-05-26 9:26:32.6,2022-05-26 9:26:32.6,0,0,0
29527661,246205836,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 30321이윤찬, 30302강주영님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-26 9:26:32.6,2022-05-26 9:26:32.6,0,0,0
29527652,246205837,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3m9wjka@FrogueId,"네, 다음 문제로",2022-05-26 9:26:35.8,2022-05-26 9:26:35.8,0,0,0
29527652,246205838,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-26 9:26:35.9,2022-05-26 9:26:35.9,0,0,0
29527652,246205841,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-26 9:26:35.9,2022-05-26 9:26:35.9,0,0,0
29527652,246205844,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-26 9:26:36.0,2022-05-26 9:26:36.0,0,0,0
29527654,246205845,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3m9ws6n@FrogueId,[형성 평가 문제],2022-05-26 9:26:36.0,2022-05-26 9:26:36.0,0,0,0
29527654,246205846,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-26 9:26:36.0,2022-05-26 9:26:36.0,0,0,0
29527654,246205847,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-26 9:26:36.1,2022-05-26 9:26:36.1,0,0,0
29527654,246205848,FLOWD000000000110712,[Mo] 형성평가,instruction,speak,chatbot,"박정민김규범님, 형성 평가 문제입니다. 총 11개의 문제가 나올 예정입니다, 건투를 빕니다!",2022-05-26 9:26:36.1,2022-05-26 9:26:36.1,0,0,0
29527654,246205849,FLOWD000000000110712,[Mo] 형성평가,Setting,function,chatbot,Running function,2022-05-26 9:26:36.1,2022-05-26 9:26:36.1,0,0,0
29527654,246205850,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-26 9:26:36.1,2022-05-26 9:26:36.1,0,0,0
29527654,246205851,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-26 9:26:36.9,2022-05-26 9:26:36.9,0,0,0
29527652,246205852,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-26 9:26:36.9,2022-05-26 9:26:36.9,0,0,0
29527654,246205853,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-26 9:26:36.9,2022-05-26 9:26:36.9,0,0,0
29527652,246205854,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-26 9:26:36.9,2022-05-26 9:26:36.9,0,0,0
29527661,246205855,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3m9xcsr@FrogueId,[형성 평가 문제],2022-05-26 9:26:38.4,2022-05-26 9:26:38.4,0,0,0
29527661,246205856,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-26 9:26:38.5,2022-05-26 9:26:38.5,0,0,0
29527661,246205857,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-26 9:26:38.5,2022-05-26 9:26:38.5,0,0,0
29527661,246205858,FLOWD000000000110712,[Mo] 형성평가,instruction,speak,chatbot,"30321이윤찬, 30302강주영님, 형성 평가 문제입니다. 총 11개의 문제가 나올 예정입니다, 건투를 빕니다!",2022-05-26 9:26:38.5,2022-05-26 9:26:38.5,0,0,0
29527661,246205859,FLOWD000000000110712,[Mo] 형성평가,Setting,function,chatbot,Running function,2022-05-26 9:26:38.7,2022-05-26 9:26:38.7,0,0,0
29527661,246205860,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-26 9:26:38.8,2022-05-26 9:26:38.8,0,0,0
29527661,246205861,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-26 9:26:39.4,2022-05-26 9:26:39.4,0,0,0
29527661,246205862,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-26 9:26:39.4,2022-05-26 9:26:39.4,0,0,0
29527661,246205873,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,l3m9xcsr@FrogueId,4,2022-05-26 9:26:52.0,2022-05-26 9:26:52.0,0,0,0
29527661,246205874,FLOWD000000000110712,[Mo] 형성평가,Is it True~?,split,chatbot,[Condition],2022-05-26 9:26:52.1,2022-05-26 9:26:52.1,0,0,0
29527661,246205875,FLOWD000000000110712,[Mo] 형성평가,correct +1,function,chatbot,Running function,2022-05-26 9:26:52.1,2022-05-26 9:26:52.1,0,0,0
29527661,246205876,FLOWD000000000110712,[Mo] 형성평가,Yes! Okeydokey,speak,chatbot,"정답! 잘 하고 있습니다, 휴먼",2022-05-26 9:26:52.1,2022-05-26 9:26:52.1,0,0,0
29527661,246205877,FLOWD000000000110712,[Mo] 형성평가,Api Node2,api,chatbot,[Call API],2022-05-26 9:26:53.6,2022-05-26 9:26:53.6,0,0,0
29527661,246205878,FLOWD000000000110712,[Mo] 형성평가,end?,split,chatbot,[Condition],2022-05-26 9:26:53.6,2022-05-26 9:26:53.6,0,0,0
29527661,246205879,FLOWD000000000110712,[Mo] 형성평가,Next Prob?,slot,chatbot,다음 문제로 넘어가시겠습니까?,2022-05-26 9:26:53.6,2022-05-26 9:26:53.6,0,0,0
29527661,246205882,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3m9xcsr@FrogueId,"네, 다음 문제로",2022-05-26 9:26:57.8,2022-05-26 9:26:57.8,0,0,0
29527661,246205883,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-26 9:26:57.8,2022-05-26 9:26:57.8,0,0,0
29527661,246205884,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-26 9:26:57.9,2022-05-26 9:26:57.9,0,0,0
29527661,246205885,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-26 9:26:57.9,2022-05-26 9:26:57.9,0,0,0
29527661,246205886,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-26 9:26:58.5,2022-05-26 9:26:58.5,0,0,0
29527661,246205887,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-26 9:26:58.5,2022-05-26 9:26:58.5,0,0,0
29527654,246205894,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,l3m9ws6n@FrogueId,4,2022-05-26 9:27:05.0,2022-05-26 9:27:05.0,0,0,0
29527654,246205895,FLOWD000000000110712,[Mo] 형성평가,Is it True~?,split,chatbot,[Condition],2022-05-26 9:27:05.0,2022-05-26 9:27:05.0,0,0,0
29527654,246205896,FLOWD000000000110712,[Mo] 형성평가,Nope!,speak,chatbot,"정답과 다릅니다, 휴먼",2022-05-26 9:27:05.0,2022-05-26 9:27:05.0,0,0,0
29527654,246205899,FLOWD000000000110712,[Mo] 형성평가,Api Node2,api,chatbot,[Call API],2022-05-26 9:27:06.5,2022-05-26 9:27:06.5,0,0,0
29527654,246205900,FLOWD000000000110712,[Mo] 형성평가,end?,split,chatbot,[Condition],2022-05-26 9:27:06.5,2022-05-26 9:27:06.5,0,0,0
29527654,246205901,FLOWD000000000110712,[Mo] 형성평가,Next Prob?,slot,chatbot,다음 문제로 넘어가시겠습니까?,2022-05-26 9:27:06.6,2022-05-26 9:27:06.6,0,0,0
29527681,246205903,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zn5f@FrogueId,,2022-05-26 9:27:08.1,2022-05-26 9:27:08.1,0,0,0
29527681,246205904,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:08.2,2022-05-26 9:27:08.2,0,0,0
29527681,246205905,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:08.2,2022-05-26 9:27:08.2,0,0,0
29527682,246205906,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zogu@FrogueId,,2022-05-26 9:27:10.2,2022-05-26 9:27:10.2,0,0,0
29527682,246205907,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:10.3,2022-05-26 9:27:10.3,0,0,0
29527682,246205908,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:10.3,2022-05-26 9:27:10.3,0,0,0
29527683,246205909,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zmox@FrogueId,,2022-05-26 9:27:10.7,2022-05-26 9:27:10.7,0,0,0
29527683,246205910,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:10.7,2022-05-26 9:27:10.7,0,0,0
29527683,246205911,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:10.7,2022-05-26 9:27:10.7,0,0,0
29527684,246205912,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zos9@FrogueId,,2022-05-26 9:27:11.1,2022-05-26 9:27:11.1,0,0,0
29527684,246205913,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:11.1,2022-05-26 9:27:11.1,0,0,0
29527684,246205914,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:11.1,2022-05-26 9:27:11.1,0,0,0
29527685,246205915,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zri9@FrogueId,,2022-05-26 9:27:13.9,2022-05-26 9:27:13.9,0,0,0
29527685,246205916,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:14.0,2022-05-26 9:27:14.0,0,0,0
29527685,246205917,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:14.0,2022-05-26 9:27:14.0,0,0,0
29527686,246205918,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zojd@FrogueId,,2022-05-26 9:27:14.6,2022-05-26 9:27:14.6,0,0,0
29527686,246205919,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:14.6,2022-05-26 9:27:14.6,0,0,0
29527686,246205920,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:14.7,2022-05-26 9:27:14.7,0,0,0
29527681,246205931,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3m9zn5f@FrogueId,어머,2022-05-26 9:27:17.5,2022-05-26 9:27:17.5,0,0,0
29527681,246205932,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-26 9:27:17.6,2022-05-26 9:27:17.6,0,0,0
29527661,246205933,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,l3m9xcsr@FrogueId,3,2022-05-26 9:27:18.1,2022-05-26 9:27:18.1,0,0,0
29527661,246205934,FLOWD000000000110712,[Mo] 형성평가,Is it True~?,split,chatbot,[Condition],2022-05-26 9:27:18.1,2022-05-26 9:27:18.1,0,0,0
29527661,246205935,FLOWD000000000110712,[Mo] 형성평가,correct +1,function,chatbot,Running function,2022-05-26 9:27:18.2,2022-05-26 9:27:18.2,0,0,0
29527661,246205936,FLOWD000000000110712,[Mo] 형성평가,Yes! Okeydokey,speak,chatbot,"정답! 잘 하고 있습니다, 휴먼",2022-05-26 9:27:18.2,2022-05-26 9:27:18.2,0,0,0
29527661,246205937,FLOWD000000000110712,[Mo] 형성평가,Api Node2,api,chatbot,[Call API],2022-05-26 9:27:19.6,2022-05-26 9:27:19.6,0,0,0
29527661,246205938,FLOWD000000000110712,[Mo] 형성평가,end?,split,chatbot,[Condition],2022-05-26 9:27:19.7,2022-05-26 9:27:19.7,0,0,0
29527661,246205939,FLOWD000000000110712,[Mo] 형성평가,Next Prob?,slot,chatbot,다음 문제로 넘어가시겠습니까?,2022-05-26 9:27:19.7,2022-05-26 9:27:19.7,0,0,0
29527689,246205940,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zv3g@FrogueId,,2022-05-26 9:27:19.7,2022-05-26 9:27:19.7,0,0,0
29527689,246205941,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:19.7,2022-05-26 9:27:19.7,0,0,0
29527689,246205942,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:19.8,2022-05-26 9:27:19.8,0,0,0
29527681,246205943,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3m9zn5f@FrogueId,맞아요.,2022-05-26 9:27:20.3,2022-05-26 9:27:20.3,0,0,0
29527681,246205944,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 어머님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-26 9:27:20.3,2022-05-26 9:27:20.3,0,0,0
29527690,246205945,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3m9zzcb@FrogueId,,2022-05-26 9:27:24.3,2022-05-26 9:27:24.3,0,0,0
29527690,246205946,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-26 9:27:24.3,2022-05-26 9:27:24.3,0,0,0
29527690,246205947,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-26 9:27:24.4,2022-05-26 9:27:24.4,0,0,0
29527661,246205950,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3m9xcsr@FrogueId,"네, 다음 문제로",2022-05-26 9:27:25.5,2022-05-26 9:27:25.5,0,0,0
29527661,246205951,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-26 9:27:25.5,2022-05-26 9:27:25.5,0,0,0
29527683,246205952,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3m9zmox@FrogueId,현수쨩,2022-05-26 9:27:25.5,2022-05-26 9:27:25.5,0,0,0
29527661,246205953,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-26 9:27:25.6,2022-05-26 9:27:25.6,0,0,0
29527683,246205954,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-26 9:27:25.6,2022-05-26 9:27:25.6,0,0,0
29527661,246205955,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-26 9:27:25.6,2022-05-26 9:27:25.6,0,0,0
29527661,246205956,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-26 9:27:26.2,2022-05-26 9:27:26.2,0,0,0
29527661,246205957,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-26 9:27:26.2,2022-05-26 9:27:26.2,0,0,0
