session_id,log_id,flow_id,flow_name,node_name,node_type,user_id,message,create_date,update_date,neg,neu,pos
29501901,246051479,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:34:18.2,2022-05-24 10:34:18.2,0,0,0
29501901,246051480,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhhsqd@FrogueId,아니에요. 다시 말할게요.,2022-05-24 10:34:21.7,2022-05-24 10:34:21.7,0,0,0
29501901,246051481,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:21.7,2022-05-24 10:34:21.7,0,0,0
29501909,246051483,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhigj1@FrogueId,,2022-05-24 10:34:25.1,2022-05-24 10:34:25.1,0,0,0
29501909,246051484,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:25.2,2022-05-24 10:34:25.2,0,0,0
29501909,246051485,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:25.2,2022-05-24 10:34:25.2,0,0,0
29501911,246051486,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhijuo@FrogueId,,2022-05-24 10:34:29.0,2022-05-24 10:34:29.0,0,0,0
29501911,246051487,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:29.1,2022-05-24 10:34:29.1,0,0,0
29501911,246051488,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:29.1,2022-05-24 10:34:29.1,0,0,0
29501901,246051491,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jhhsqd@FrogueId,오시현,2022-05-24 10:34:34.3,2022-05-24 10:34:34.3,0,0,0
29501901,246051492,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:34:34.4,2022-05-24 10:34:34.4,0,0,0
29501913,246051493,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhitgv@FrogueId,,2022-05-24 10:34:40.8,2022-05-24 10:34:40.8,0,0,0
29501913,246051494,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:40.9,2022-05-24 10:34:40.9,0,0,0
29501913,246051495,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:40.9,2022-05-24 10:34:40.9,0,0,0
29501901,246051496,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhhsqd@FrogueId,아니에요. 다시 말할게요.,2022-05-24 10:34:41.9,2022-05-24 10:34:41.9,0,0,0
29501901,246051497,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:41.9,2022-05-24 10:34:41.9,0,0,0
29501915,246051502,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhiy35@FrogueId,,2022-05-24 10:34:46.1,2022-05-24 10:34:46.1,0,0,0
29501915,246051503,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:46.2,2022-05-24 10:34:46.2,0,0,0
29501915,246051504,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:46.2,2022-05-24 10:34:46.2,0,0,0
29501909,246051505,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jhigj1@FrogueId,신민종,2022-05-24 10:34:46.8,2022-05-24 10:34:46.8,0,0,0
29501909,246051506,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:34:46.8,2022-05-24 10:34:46.8,0,0,0
29501916,246051507,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhiy5v@FrogueId,,2022-05-24 10:34:48.4,2022-05-24 10:34:48.4,0,0,0
29501916,246051508,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:48.5,2022-05-24 10:34:48.5,0,0,0
29501916,246051509,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:48.5,2022-05-24 10:34:48.5,0,0,0
29501917,246051510,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhizyz@FrogueId,,2022-05-24 10:34:49.5,2022-05-24 10:34:49.5,0,0,0
29501917,246051511,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:49.5,2022-05-24 10:34:49.5,0,0,0
29501917,246051512,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:49.5,2022-05-24 10:34:49.5,0,0,0
29501903,246051513,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jhi1bw@FrogueId,30807김준하,2022-05-24 10:34:50.5,2022-05-24 10:34:50.5,0,0,0
29501903,246051514,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:34:50.6,2022-05-24 10:34:50.6,0,0,0
29501909,246051516,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhigj1@FrogueId,맞아요.,2022-05-24 10:34:50.7,2022-05-24 10:34:50.7,0,0,0
29501909,246051519,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 신민종님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-24 10:34:50.7,2022-05-24 10:34:50.7,0,0,0
29501903,246051521,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhi1bw@FrogueId,맞아요.,2022-05-24 10:34:53.7,2022-05-24 10:34:53.7,0,0,0
29501903,246051522,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 30807김준하님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-24 10:34:53.8,2022-05-24 10:34:53.8,0,0,0
29501920,246051532,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhj4l2@FrogueId,,2022-05-24 10:34:55.7,2022-05-24 10:34:55.7,0,0,0
29501920,246051533,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:55.7,2022-05-24 10:34:55.7,0,0,0
29501920,246051534,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:55.7,2022-05-24 10:34:55.7,0,0,0
29501921,246051537,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhj8ic@FrogueId,,2022-05-24 10:34:59.5,2022-05-24 10:34:59.5,0,0,0
29501909,246051538,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3jhigj1@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-24 10:34:59.5,2022-05-24 10:34:59.5,0,0,0
29501921,246051539,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:34:59.5,2022-05-24 10:34:59.5,0,0,0
29501921,246051540,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:34:59.5,2022-05-24 10:34:59.5,0,0,0
29501909,246051541,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-24 10:34:59.5,2022-05-24 10:34:59.5,0,0,0
29501909,246051542,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-24 10:34:59.6,2022-05-24 10:34:59.6,0,0,0
29501903,246051543,FLOWD000000000110568,[제보] 질문하기,Listen Node,listen,l3jhi1bw@FrogueId,질문하기,2022-05-24 10:34:59.9,2022-05-24 10:34:59.9,0,0,0
29501903,246051544,FLOWD000000000110568,[제보] 질문하기,Split Node1,split,chatbot,[Condition],2022-05-24 10:35:00.0,2022-05-24 10:35:00.0,0,0,0
29501903,246051545,FLOWD000000000110568,[제보] 질문하기,FAQ,slot,chatbot,#{username}님의 질문을 들을 준비가 되었습니다. 궁금하신 점을 질문해주십시오.,2022-05-24 10:35:00.0,2022-05-24 10:35:00.0,0,0,0
29501908,246051555,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jhi6fh@FrogueId,3083030818,2022-05-24 10:35:04.2,2022-05-24 10:35:04.2,0,0,0
29501908,246051556,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:35:04.2,2022-05-24 10:35:04.2,0,0,0
29501901,246051561,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jhhsqd@FrogueId,이지훈오시현,2022-05-24 10:35:05.6,2022-05-24 10:35:05.6,0,0,0
29501901,246051562,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:35:05.6,2022-05-24 10:35:05.6,0,0,0
29501909,246051563,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3jhigj1@FrogueId,[Ⅲ-2-1. 일],2022-05-24 10:35:06.9,2022-05-24 10:35:06.9,0,0,0
29501909,246051564,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-24 10:35:06.9,2022-05-24 10:35:06.9,0,0,0
29501909,246051565,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-24 10:35:06.9,2022-05-24 10:35:06.9,0,0,0
29501909,246051567,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-24 10:35:07.0,2022-05-24 10:35:07.0,0,0,0
29501901,246051570,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhhsqd@FrogueId,맞아요.,2022-05-24 10:35:07.7,2022-05-24 10:35:07.7,0,0,0
29501901,246051571,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 이지훈오시현님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-24 10:35:07.8,2022-05-24 10:35:07.8,0,0,0
29501909,246051572,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-24 10:35:08.0,2022-05-24 10:35:08.0,0,0,0
29501909,246051573,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-24 10:35:08.0,2022-05-24 10:35:08.0,0,0,0
29501909,246051574,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-1. 일] 11문제 중 1번째 문제.,2022-05-24 10:35:08.0,2022-05-24 10:35:08.0,0,0,0
29501909,246051575,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,"물체의 운동 상태(속력, 방향 등)를 변화시키는 것을 ( 힘 / 일 )이라고 한다.",2022-05-24 10:35:08.1,2022-05-24 10:35:08.1,0,0,0
29501909,246051576,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-24 10:35:08.1,2022-05-24 10:35:08.1,0,0,0
29501909,246051577,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-24 10:35:08.1,2022-05-24 10:35:08.1,0,0,0
29501909,246051578,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-24 10:35:08.2,2022-05-24 10:35:08.2,0,0,0
29501909,246051579,FLOWD000000000110711,[Mo] 확인문제,Selection UserAnswer,slot,chatbot,위 내용에 대해서 옳은 것을 고르세요.,2022-05-24 10:35:08.3,2022-05-24 10:35:08.3,0,0,0
29501908,246051580,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhi6fh@FrogueId,맞아요.,2022-05-24 10:35:11.5,2022-05-24 10:35:11.5,0,0,0
29501908,246051581,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 3083030818님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-24 10:35:11.5,2022-05-24 10:35:11.5,0,0,0
29501901,246051584,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3jhhsqd@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-24 10:35:14.7,2022-05-24 10:35:14.7,0,0,0
29501901,246051585,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-24 10:35:14.7,2022-05-24 10:35:14.7,0,0,0
29501901,246051586,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-24 10:35:14.8,2022-05-24 10:35:14.8,0,0,0
29501925,246051587,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhjjmt@FrogueId,,2022-05-24 10:35:15.3,2022-05-24 10:35:15.3,0,0,0
29501925,246051588,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:35:15.3,2022-05-24 10:35:15.3,0,0,0
29501925,246051589,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:35:15.3,2022-05-24 10:35:15.3,0,0,0
29501927,246051591,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhjnxn@FrogueId,,2022-05-24 10:35:21.3,2022-05-24 10:35:21.3,0,0,0
29501927,246051592,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:35:21.3,2022-05-24 10:35:21.3,0,0,0
29501927,246051593,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:35:21.3,2022-05-24 10:35:21.3,0,0,0
29501917,246051594,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3jhizyz@FrogueId,30833황예은,2022-05-24 10:35:21.6,2022-05-24 10:35:21.6,0,0,0
29501917,246051595,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-24 10:35:21.6,2022-05-24 10:35:21.6,0,0,0
29501908,246051596,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3jhi6fh@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-24 10:35:21.9,2022-05-24 10:35:21.9,0,0,0
29501901,246051597,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3jhhsqd@FrogueId,[Ⅲ-2-1. 일],2022-05-24 10:35:21.9,2022-05-24 10:35:21.9,0,0,0
29501908,246051598,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-24 10:35:21.9,2022-05-24 10:35:21.9,0,0,0
29501908,246051599,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-24 10:35:21.9,2022-05-24 10:35:21.9,0,0,0
29501901,246051600,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-24 10:35:21.9,2022-05-24 10:35:21.9,0,0,0
29501901,246051601,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-24 10:35:22.0,2022-05-24 10:35:22.0,0,0,0
29501901,246051602,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-24 10:35:22.0,2022-05-24 10:35:22.0,0,0,0
29501901,246051605,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-24 10:35:22.8,2022-05-24 10:35:22.8,0,0,0
29501901,246051606,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-24 10:35:22.9,2022-05-24 10:35:22.9,0,0,0
29501901,246051607,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-1. 일] 11문제 중 1번째 문제.,2022-05-24 10:35:22.9,2022-05-24 10:35:22.9,0,0,0
29501901,246051608,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,"물체의 운동 상태(속력, 방향 등)를 변화시키는 것을 ( 힘 / 일 )이라고 한다.",2022-05-24 10:35:22.9,2022-05-24 10:35:22.9,0,0,0
29501901,246051609,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-24 10:35:22.9,2022-05-24 10:35:22.9,0,0,0
29501901,246051610,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-24 10:35:23.0,2022-05-24 10:35:23.0,0,0,0
29501901,246051611,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-24 10:35:23.0,2022-05-24 10:35:23.0,0,0,0
29501901,246051612,FLOWD000000000110711,[Mo] 확인문제,Selection UserAnswer,slot,chatbot,위 내용에 대해서 옳은 것을 고르세요.,2022-05-24 10:35:23.0,2022-05-24 10:35:23.0,0,0,0
29501917,246051613,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3jhizyz@FrogueId,맞아요.,2022-05-24 10:35:24.8,2022-05-24 10:35:24.8,0,0,0
29501917,246051614,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 30833황예은님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-24 10:35:24.8,2022-05-24 10:35:24.8,0,0,0
29501930,246051627,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3jhjtjv@FrogueId,,2022-05-24 10:35:27.3,2022-05-24 10:35:27.3,0,0,0
29501930,246051628,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-24 10:35:27.4,2022-05-24 10:35:27.4,0,0,0
29501930,246051629,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-24 10:35:27.4,2022-05-24 10:35:27.4,0,0,0
29501909,246051630,FLOWD000000000110711,[Mo] 확인문제,Selection UserAnswer,slot,l3jhigj1@FrogueId,힘,2022-05-24 10:35:27.4,2022-05-24 10:35:27.4,0,0,0
29501908,246051631,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3jhi6fh@FrogueId,[Ⅲ-2-1. 일],2022-05-24 10:35:27.6,2022-05-24 10:35:27.6,0,0,0
29501908,246051632,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-24 10:35:27.6,2022-05-24 10:35:27.6,0,0,0
29501908,246051633,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-24 10:35:27.7,2022-05-24 10:35:27.7,0,0,0
29501908,246051634,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-24 10:35:27.7,2022-05-24 10:35:27.7,0,0,0
29501908,246051635,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-24 10:35:28.5,2022-05-24 10:35:28.5,0,0,0
29501908,246051636,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-24 10:35:28.6,2022-05-24 10:35:28.6,0,0,0
29501908,246051637,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-1. 일] 11문제 중 1번째 문제.,2022-05-24 10:35:28.6,2022-05-24 10:35:28.6,0,0,0
29501908,246051638,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,"물체의 운동 상태(속력, 방향 등)를 변화시키는 것을 ( 힘 / 일 )이라고 한다.",2022-05-24 10:35:28.7,2022-05-24 10:35:28.7,0,0,0
