session_id,log_id,flow_id,flow_name,node_name,node_type,user_id,message,create_date,update_date,neg,neu,pos
29591675,246549305,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:47:02.0,2022-05-31 9:47:02.0,0,0,0
29591669,246549306,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3tfw1ut@FrogueId,앙동하띠,2022-05-31 9:47:04.5,2022-05-31 9:47:04.5,0,0,0
29591669,246549307,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-31 9:47:04.5,2022-05-31 9:47:04.5,0,0,0
29591678,246549317,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfwhxt@FrogueId,,2022-05-31 9:47:07.8,2022-05-31 9:47:07.8,0,0,0
29591678,246549318,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:47:07.8,2022-05-31 9:47:07.8,0,0,0
29591678,246549319,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:47:07.8,2022-05-31 9:47:07.8,0,0,0
29591669,246549320,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3tfw1ut@FrogueId,맞아요.,2022-05-31 9:47:08.1,2022-05-31 9:47:08.1,0,0,0
29591669,246549321,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 앙동하띠님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-31 9:47:08.1,2022-05-31 9:47:08.1,0,0,0
29591669,246549343,FLOWD000000000110711,[Mo] 확인문제,Listen Node,listen,l3tfw1ut@FrogueId,[확인문제] - 빈 칸 채우기,2022-05-31 9:47:33.5,2022-05-31 9:47:33.5,0,0,0
29591669,246549344,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter == 0?,split,chatbot,[Condition],2022-05-31 9:47:33.5,2022-05-31 9:47:33.5,0,0,0
29591669,246549345,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,chatbot,"#{username}님, 확인 문제(빈 칸 채우기)입니다. 원하시는 영역을 선택해주세요.",2022-05-31 9:47:33.5,2022-05-31 9:47:33.5,0,0,0
29591669,246549347,FLOWD000000000110711,[Mo] 확인문제,QuizType?,slot,l3tfw1ut@FrogueId,[Ⅲ-2-3. 중력에 의한 위치에너지],2022-05-31 9:47:40.6,2022-05-31 9:47:40.6,0,0,0
29591669,246549348,FLOWD000000000110711,[Mo] 확인문제,Split Node11,split,chatbot,[Condition],2022-05-31 9:47:40.7,2022-05-31 9:47:40.7,0,0,0
29591669,246549349,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = 1,function,chatbot,Running function,2022-05-31 9:47:40.8,2022-05-31 9:47:40.8,0,0,0
29591669,246549350,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-31 9:47:40.8,2022-05-31 9:47:40.8,0,0,0
29591669,246549351,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-31 9:47:41.8,2022-05-31 9:47:41.8,0,0,0
29591669,246549352,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-31 9:47:41.8,2022-05-31 9:47:41.8,0,0,0
29591669,246549353,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-3. 중력에 의한 위치에너지] 7문제 중 1번째 문제.,2022-05-31 9:47:41.9,2022-05-31 9:47:41.9,0,0,0
29591669,246549354,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,중력에 의한 (              ): 높은 곳에 있는 물체가 가진 에너지로 단위는 (              )을/를 사용한다.,2022-05-31 9:47:41.9,2022-05-31 9:47:41.9,0,0,0
29591669,246549355,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-31 9:47:42.0,2022-05-31 9:47:42.0,0,0,0
29591669,246549356,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-31 9:47:42.0,2022-05-31 9:47:42.0,0,0,0
29591669,246549357,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-31 9:47:42.2,2022-05-31 9:47:42.2,0,0,0
29591669,246549358,FLOWD000000000110711,[Mo] 확인문제,(Dup) Blank UserAnswer,slot,chatbot,위 빈 칸들의 내용으로 옳은 것을 순서대로 쓰세요.,2022-05-31 9:47:42.2,2022-05-31 9:47:42.2,0,0,0
29591686,246549359,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfxdjy@FrogueId,,2022-05-31 9:47:44.5,2022-05-31 9:47:44.5,0,0,0
29591686,246549360,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:47:44.6,2022-05-31 9:47:44.6,0,0,0
29591686,246549361,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:47:44.6,2022-05-31 9:47:44.6,0,0,0
29591687,246549362,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfxdg6@FrogueId,,2022-05-31 9:47:45.5,2022-05-31 9:47:45.5,0,0,0
29591687,246549363,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:47:45.6,2022-05-31 9:47:45.6,0,0,0
29591687,246549364,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:47:45.6,2022-05-31 9:47:45.6,0,0,0
29591690,246549369,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfxoof@FrogueId,,2022-05-31 9:47:58.6,2022-05-31 9:47:58.6,0,0,0
29591690,246549370,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:47:58.6,2022-05-31 9:47:58.6,0,0,0
29591690,246549371,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:47:58.6,2022-05-31 9:47:58.6,0,0,0
29591686,246549374,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3tfxdjy@FrogueId,처음으로,2022-05-31 9:48:01.7,2022-05-31 9:48:01.7,0,0,0
29591686,246549375,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-31 9:48:01.7,2022-05-31 9:48:01.7,0,0,0
29591678,246549376,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3tfwhxt@FrogueId,윤정필양은서,2022-05-31 9:48:03.0,2022-05-31 9:48:03.0,0,0,0
29591678,246549377,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-31 9:48:03.0,2022-05-31 9:48:03.0,0,0,0
29591686,246549378,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3tfxdjy@FrogueId,아니에요. 다시 말할게요.,2022-05-31 9:48:06.8,2022-05-31 9:48:06.8,0,0,0
29591686,246549379,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:06.8,2022-05-31 9:48:06.8,0,0,0
29591678,246549380,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3tfwhxt@FrogueId,맞아요.,2022-05-31 9:48:07.1,2022-05-31 9:48:07.1,0,0,0
29591678,246549381,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 윤정필양은서님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-31 9:48:07.2,2022-05-31 9:48:07.2,0,0,0
29591692,246549385,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfxuyw@FrogueId,,2022-05-31 9:48:10.7,2022-05-31 9:48:10.7,0,0,0
29591692,246549386,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:10.7,2022-05-31 9:48:10.7,0,0,0
29591692,246549387,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:10.8,2022-05-31 9:48:10.8,0,0,0
29591693,246549388,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfxz23@FrogueId,,2022-05-31 9:48:12.1,2022-05-31 9:48:12.1,0,0,0
29591693,246549389,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:12.1,2022-05-31 9:48:12.1,0,0,0
29591693,246549390,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:12.1,2022-05-31 9:48:12.1,0,0,0
29591669,246549391,FLOWD000000000110711,[Mo] 확인문제,(Dup) Blank UserAnswer,slot,l3tfw1ut@FrogueId,"위치에너지,J",2022-05-31 9:48:15.9,2022-05-31 9:48:15.9,0,0,0
29591669,246549392,FLOWD000000000110711,[Mo] 확인문제,Record Trying,api,chatbot,[Call API],2022-05-31 9:48:17.2,2022-05-31 9:48:17.2,0,0,0
29591669,246549393,FLOWD000000000110711,[Mo] 확인문제,Is it true? (Dup),split,chatbot,[Condition],2022-05-31 9:48:17.3,2022-05-31 9:48:17.3,0,0,0
29591669,246549394,FLOWD000000000110711,[Mo] 확인문제,Yes,speak,chatbot,"오우, 문제를 맞추셨습니다.",2022-05-31 9:48:17.3,2022-05-31 9:48:17.3,0,0,0
29591669,246549395,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter +1,function,chatbot,Running function,2022-05-31 9:48:17.3,2022-05-31 9:48:17.3,0,0,0
29591678,246549396,FLOWD000000000110712,[Mo] 형성평가,형성평가 Start,listen,l3tfwhxt@FrogueId,[형성 평가 문제],2022-05-31 9:48:17.3,2022-05-31 9:48:17.3,0,0,0
29591669,246549397,FLOWD000000000110711,[Mo] 확인문제,Next Prob?,slot,chatbot,다음 문제로 넘어가시겠습니까?,2022-05-31 9:48:17.4,2022-05-31 9:48:17.4,0,0,0
29591678,246549398,FLOWD000000000110712,[Mo] 형성평가,Function Node6,function,chatbot,Running function,2022-05-31 9:48:17.4,2022-05-31 9:48:17.4,0,0,0
29591678,246549399,FLOWD000000000110712,[Mo] 형성평가,State? (setting or go to prob),split,chatbot,[Condition],2022-05-31 9:48:17.5,2022-05-31 9:48:17.5,0,0,0
29591678,246549400,FLOWD000000000110712,[Mo] 형성평가,instruction,speak,chatbot,"윤정필양은서님, 형성 평가 문제입니다. 총 11개의 문제가 나올 예정입니다, 건투를 빕니다!",2022-05-31 9:48:17.5,2022-05-31 9:48:17.5,0,0,0
29591678,246549401,FLOWD000000000110712,[Mo] 형성평가,Setting,function,chatbot,Running function,2022-05-31 9:48:17.6,2022-05-31 9:48:17.6,0,0,0
29591678,246549402,FLOWD000000000110712,[Mo] 형성평가,Work Prob no. (counter +1),function,chatbot,Running function,2022-05-31 9:48:17.6,2022-05-31 9:48:17.6,0,0,0
29591678,246549403,FLOWD000000000110712,[Mo] 형성평가,Prob API load (work),api,chatbot,[Call API],2022-05-31 9:48:18.1,2022-05-31 9:48:18.1,0,0,0
29591678,246549404,FLOWD000000000110712,[Mo] 형성평가,Response!,slot,chatbot,#{moCounterOption}번째 문제입니다. (현재까지 #{moCorrectOption}개 정답),2022-05-31 9:48:18.1,2022-05-31 9:48:18.1,0,0,0
29591669,246549407,FLOWD000000000110711,[Mo] 확인문제,Next Prob?,slot,l3tfw1ut@FrogueId,"네, 다음 문제",2022-05-31 9:48:23.3,2022-05-31 9:48:23.3,0,0,0
29591669,246549408,FLOWD000000000110711,[Mo] 확인문제,Next Prob.,speak,chatbot,다음으로 넘어가겠습니다.,2022-05-31 9:48:23.4,2022-05-31 9:48:23.4,0,0,0
29591669,246549409,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-31 9:48:23.4,2022-05-31 9:48:23.4,0,0,0
29591669,246549410,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-31 9:48:24.1,2022-05-31 9:48:24.1,0,0,0
29591669,246549411,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-31 9:48:24.2,2022-05-31 9:48:24.2,0,0,0
29591669,246549412,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-3. 중력에 의한 위치에너지] 7문제 중 2번째 문제.,2022-05-31 9:48:24.2,2022-05-31 9:48:24.2,0,0,0
29591669,246549413,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,물체를 들어 올리는 일을 하면 한 일의 양만큼 물체는 중력에 의한 (            )에너지를 갖는다.,2022-05-31 9:48:24.3,2022-05-31 9:48:24.3,0,0,0
29591696,246549414,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfy8dg@FrogueId,,2022-05-31 9:48:24.4,2022-05-31 9:48:24.4,0,0,0
29591696,246549415,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:24.4,2022-05-31 9:48:24.4,0,0,0
29591696,246549416,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:24.5,2022-05-31 9:48:24.5,0,0,0
29591669,246549417,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-31 9:48:24.7,2022-05-31 9:48:24.7,0,0,0
29591669,246549418,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-31 9:48:24.8,2022-05-31 9:48:24.8,0,0,0
29591669,246549419,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-31 9:48:24.9,2022-05-31 9:48:24.9,0,0,0
29591669,246549420,FLOWD000000000110711,[Mo] 확인문제,Blank UserAnswer,slot,chatbot,위 빈 칸의 내용으로 옳은 것을 쓰세요.,2022-05-31 9:48:24.9,2022-05-31 9:48:24.9,0,0,0
29591686,246549422,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3tfxdjy@FrogueId,이리온,2022-05-31 9:48:28.6,2022-05-31 9:48:28.6,0,0,0
29591686,246549423,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-31 9:48:28.7,2022-05-31 9:48:28.7,0,0,0
29591698,246549424,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfycje@FrogueId,,2022-05-31 9:48:29.5,2022-05-31 9:48:29.5,0,0,0
29591698,246549425,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:29.5,2022-05-31 9:48:29.5,0,0,0
29591698,246549426,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:29.6,2022-05-31 9:48:29.6,0,0,0
29591700,246549429,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfyfy3@FrogueId,,2022-05-31 9:48:34.3,2022-05-31 9:48:34.3,0,0,0
29591700,246549430,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:34.3,2022-05-31 9:48:34.3,0,0,0
29591700,246549431,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:34.3,2022-05-31 9:48:34.3,0,0,0
29591686,246549432,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3tfxdjy@FrogueId,맞아요.,2022-05-31 9:48:34.7,2022-05-31 9:48:34.7,0,0,0
29591686,246549433,FLOWD000000000110567,[운동 에너지] 0. 시작,First page,speak,chatbot,"[시작 페이지] 안녕하세요, 이리온님? [Ⅲ-2. 일과 에너지]를 배우고 있는 중입니다. ▶ [확인 문제]: 확인 문제(빈 칸 채우기)를 시작합니다. ▶ [형성 평가 문제]: 형성 평가 문제를 시작합니다. ▶ [FAQ] 질문하기: 이번 단원 질문 내용이 있으면 채팅으로 질문할 수 있습니다. ▶ [후기 남기기]: 챗봇을 사용한 후기를 남길 수 있습니다.  ▶ 언제든 '시작' 또는 '처음으로'를 입력하면 처음 상태로 돌아올 수 있습니다.",2022-05-31 9:48:34.7,2022-05-31 9:48:34.7,0,0,0
29591701,246549437,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfyhb1@FrogueId,,2022-05-31 9:48:39.7,2022-05-31 9:48:39.7,0,0,0
29591701,246549438,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:39.8,2022-05-31 9:48:39.8,0,0,0
29591701,246549439,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:39.8,2022-05-31 9:48:39.8,0,0,0
29591669,246549440,FLOWD000000000110711,[Mo] 확인문제,Blank UserAnswer,slot,l3tfw1ut@FrogueId,위치,2022-05-31 9:48:39.8,2022-05-31 9:48:39.8,0,0,0
29591669,246549441,FLOWD000000000110711,[Mo] 확인문제,Record Trying,api,chatbot,[Call API],2022-05-31 9:48:40.8,2022-05-31 9:48:40.8,0,0,0
29591669,246549442,FLOWD000000000110711,[Mo] 확인문제,Is it true?,split,chatbot,[Condition],2022-05-31 9:48:40.9,2022-05-31 9:48:40.9,0,0,0
29591669,246549443,FLOWD000000000110711,[Mo] 확인문제,Yes,speak,chatbot,"어머, 멋져요. 휴먼. 정답입니다.",2022-05-31 9:48:40.9,2022-05-31 9:48:40.9,0,0,0
29591669,246549444,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter +1,function,chatbot,Running function,2022-05-31 9:48:40.9,2022-05-31 9:48:40.9,0,0,0
29591669,246549445,FLOWD000000000110711,[Mo] 확인문제,Next Prob?,slot,chatbot,다음 문제로 넘어가시겠습니까?,2022-05-31 9:48:41.0,2022-05-31 9:48:41.0,0,0,0
29591687,246549447,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3tfxdg6@FrogueId,예원 건호,2022-05-31 9:48:41.8,2022-05-31 9:48:41.8,0,0,0
29591687,246549448,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-31 9:48:41.9,2022-05-31 9:48:41.9,0,0,0
29591670,246549452,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,l3tfw5mi@FrogueId,31002데프키도,2022-05-31 9:48:43.7,2022-05-31 9:48:43.7,0,0,0
29591670,246549453,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,chatbot,"휴먼의 이름은  ""#{username}"". 맞습니까?",2022-05-31 9:48:43.8,2022-05-31 9:48:43.8,0,0,0
29591669,246549455,FLOWD000000000110711,[Mo] 확인문제,Next Prob?,slot,l3tfw1ut@FrogueId,"네, 다음 문제",2022-05-31 9:48:44.9,2022-05-31 9:48:44.9,0,0,0
29591669,246549456,FLOWD000000000110711,[Mo] 확인문제,Next Prob.,speak,chatbot,다음으로 넘어가겠습니다.,2022-05-31 9:48:45.0,2022-05-31 9:48:45.0,0,0,0
29591669,246549457,FLOWD000000000110711,[Mo] 확인문제,RowNum,function,chatbot,Running function,2022-05-31 9:48:45.0,2022-05-31 9:48:45.0,0,0,0
29591706,246549458,FLOWD000000000110567,[운동 에너지] 0. 시작,Listen Node,listen,l3tfyoyf@FrogueId,,2022-05-31 9:48:45.4,2022-05-31 9:48:45.4,0,0,0
29591706,246549459,FLOWD000000000110567,[운동 에너지] 0. 시작,username = 0?,split,chatbot,[Condition],2022-05-31 9:48:45.4,2022-05-31 9:48:45.4,0,0,0
29591706,246549460,FLOWD000000000110567,[운동 에너지] 0. 시작,What is yout name? (first one),slot,chatbot,안녕하세요 휴먼? 저는 Justin이라고 합니다. 이번에 사용하는 휴먼의 이름은 무엇입니까?,2022-05-31 9:48:45.5,2022-05-31 9:48:45.5,0,0,0
29591669,246549461,FLOWD000000000110711,[Mo] 확인문제,CallSheet,api,chatbot,[Call API],2022-05-31 9:48:45.5,2022-05-31 9:48:45.5,0,0,0
29591669,246549462,FLOWD000000000110711,[Mo] 확인문제,MoBlankCounter = ProbMax?,split,chatbot,[Condition],2022-05-31 9:48:45.5,2022-05-31 9:48:45.5,0,0,0
29591669,246549463,FLOWD000000000110711,[Mo] 확인문제,Guide,speak,chatbot,[Ⅲ-2-3. 중력에 의한 위치에너지] 7문제 중 3번째 문제.,2022-05-31 9:48:45.5,2022-05-31 9:48:45.5,0,0,0
29591669,246549464,FLOWD000000000110711,[Mo] 확인문제,ProbSet1,speak,chatbot,중력에 의한 위치에너지=9.8X(     )X(     ),2022-05-31 9:48:45.6,2022-05-31 9:48:45.6,0,0,0
29591669,246549465,FLOWD000000000110711,[Mo] 확인문제,Image?,split,chatbot,[Condition],2022-05-31 9:48:45.6,2022-05-31 9:48:45.6,0,0,0
29591669,246549466,FLOWD000000000110711,[Mo] 확인문제,ProbSetNum = 2?,split,chatbot,[Condition],2022-05-31 9:48:45.6,2022-05-31 9:48:45.6,0,0,0
29591669,246549469,FLOWD000000000110711,[Mo] 확인문제,ProbType? Dup?,split,chatbot,[Condition],2022-05-31 9:48:45.7,2022-05-31 9:48:45.7,0,0,0
29591669,246549470,FLOWD000000000110711,[Mo] 확인문제,(Dup) Blank UserAnswer,slot,chatbot,위 빈 칸들의 내용으로 옳은 것을 순서대로 쓰세요.,2022-05-31 9:48:45.7,2022-05-31 9:48:45.7,0,0,0
29591687,246549473,FLOWD000000000110567,[운동 에너지] 0. 시작,is it right?,slot,l3tfxdg6@FrogueId,맞아요.,2022-05-31 9:48:46.7,2022-05-31 9:48:46.7,0,0,0
